dt,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description,date,hour,normal,economic_schedule,self-consumption,injection,rain,sealevel_pressure,surface_pressure,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,sunshine_duration
1640448000,local,14.59,14.35,14.23,14.72,1006,,,86,1.2,,100,overcast clouds,2021-12-25,16,0.311,0.0,0.029,None,0.0,1006.6,983.8,103.0,29.0,74.0,126.4,324.4,73.8,20.8,53.0,126.4,232.4,1992.03
1640451600,local,14.03,13.79,13.34,14.54,1007,,,88,1.04,,100,overcast clouds,2021-12-25,17,0.343,0.0,0.0,None,0.0,1007.5,984.6,40.0,8.0,32.0,67.0,126.7,4.8,1.0,3.8,11.0,15.2,129.64
1640455200,local,13.43,13.18,12.23,13.48,1008,,,90,1.16,,100,overcast clouds,2021-12-25,18,0.386,0.0,0.0,None,0.0,1008.5,985.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640458800,local,12.9,12.65,12.23,13.12,1008,,,92,1.4,,100,overcast clouds,2021-12-25,19,0.439,0.0,0.0,None,0.0,1009.0,985.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640462400,local,12.32,12.01,11.68,12.57,1009,,,92,1.38,,100,overcast clouds,2021-12-25,20,0.69,0.0,0.0,None,0.3,1009.8,986.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640466000,local,12.32,12.04,11.68,12.89,1010,,,93,1.31,,100,overcast clouds,2021-12-25,21,0.437,0.0,0.0,None,0.0,1010.3,987.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640469600,local,12.36,12.08,11.68,12.72,1010,,,93,1.18,,100,overcast clouds,2021-12-25,22,0.0,0.375,0.0,None,0.0,1010.3,987.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640473200,local,12.36,12.08,11.68,12.72,1010,,,93,1.73,,100,overcast clouds,2021-12-25,23,0.0,0.379,0.0,None,0.0,1010.0,986.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640476800,local,12.37,12.12,11.77,12.89,1010,,,94,2.69,,98,overcast clouds,2021-12-26,0,0.0,0.375,0.0,None,0.0,1010.5,987.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640480400,local,12.37,12.09,11.77,12.89,1010,,,93,2.46,,100,overcast clouds,2021-12-26,1,0.0,0.326,0.0,None,0.1,1010.2,987.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640484000,local,12.93,12.71,11.77,13.72,1011,,,93,2.94,,100,overcast clouds,2021-12-26,2,0.0,0.254,0.0,None,0.1,1010.3,987.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640487600,local,12.88,12.65,11.77,12.93,1011,,,93,3.29,0.14,100,light rain,2021-12-26,3,0.0,0.25,0.0,None,0.5,1010.6,987.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640491200,local,12.88,12.65,11.77,12.93,1010,,,93,3.72,0.32,100,light rain,2021-12-26,4,0.0,0.372,0.0,None,0.6,1010.6,987.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640494800,local,12.37,12.09,11.77,12.72,1010,,,93,3.42,1.18,100,moderate rain,2021-12-26,5,0.0,0.415,0.0,None,1.0,1009.9,986.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640498400,local,12.36,12.11,11.68,12.72,1009,,,94,3.37,0.91,100,light rain,2021-12-26,6,0.0,0.331,0.0,None,2.2,1009.5,986.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640502000,local,11.81,11.5,11.21,12.33,1009,,,94,3.49,1.6,100,moderate rain,2021-12-26,7,0.0,1.285,0.0,None,3.2,1008.9,985.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640505600,local,11.83,11.52,11.77,12.89,1009,,,94,3.83,2.59,100,moderate rain,2021-12-26,8,0.245,0.0,0.0,None,2.8,1008.4,985.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640509200,local,11.92,11.62,11.77,13.72,1008,,,94,4.12,3.39,100,moderate rain,2021-12-26,9,0.225,0.0,0.013,None,5.0,1007.5,984.6,3.0,0.0,3.0,0.0,96.4,6.4,0.0,6.4,0.0,204.7,0.0
1640512800,local,12.96,12.77,12.01,14.0,1008,,,94,3.0,3.19,100,moderate rain,2021-12-26,10,0.687,0.0,0.022,None,5.1,1008.3,985.4,10.0,0.0,10.0,0.0,299.8,12.9,0.0,12.9,0.0,387.3,0.0
1640516400,local,14.55,14.52,12.57,14.72,1009,,,94,3.02,2.2,100,moderate rain,2021-12-26,11,1.884,0.0,0.031,None,5.6,1008.3,985.4,15.0,0.0,15.0,0.0,457.5,17.0,0.0,17.0,0.0,518.3,0.0
1640520000,local,15.1,15.12,13.68,15.15,1008,,,94,3.05,1.81,100,moderate rain,2021-12-26,12,0.665,0.0,0.059,None,3.7,1007.8,985.0,19.0,0.0,19.0,0.0,558.8,20.0,0.0,20.0,0.0,588.6,0.0
1640523600,local,15.59,15.66,13.99,15.7,1008,,,94,4.38,1.52,100,moderate rain,2021-12-26,13,1.155,0.0,0.055,None,2.3,1007.4,984.6,28.0,0.0,28.0,0.0,596.6,27.9,0.0,27.9,0.0,593.6,0.0
1640527200,local,15.61,15.68,14.54,15.7,1007,,,94,5.55,1.23,100,moderate rain,2021-12-26,14,0.218,0.0,0.036,None,0.9,1007.6,984.9,24.0,0.0,24.0,0.0,568.6,22.5,0.0,22.5,0.0,532.8,0.0
1640530800,local,15.59,15.66,13.99,15.9,1007,,,94,5.99,0.69,100,light rain,2021-12-26,15,0.375,0.0,0.017,None,0.3,1007.9,985.2,37.0,0.0,37.0,0.0,476.5,31.9,0.0,31.9,0.0,410.4,0.0
1640534400,local,15.59,15.66,13.99,15.9,1008,,,94,6.67,0.65,100,light rain,2021-12-26,16,1.413,0.0,0.001,None,0.6,1008.5,985.7,10.0,0.0,10.0,0.0,326.6,7.2,0.0,7.2,0.0,234.8,0.0
1640538000,local,15.59,15.66,13.99,15.9,1008,,,94,6.85,0.63,100,light rain,2021-12-26,17,1.055,0.0,0.0,None,0.3,1009.2,986.4,9.0,0.0,9.0,0.0,129.2,1.2,0.0,1.2,0.0,17.8,0.0
1640541600,local,15.59,15.66,13.99,15.9,1009,,,94,6.43,0.5,100,light rain,2021-12-26,18,1.046,0.0,0.0,None,1.0,1009.6,986.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640545200,local,15.09,15.11,13.99,15.34,1009,,,94,6.11,0.58,100,light rain,2021-12-26,19,0.79,0.0,0.0,None,0.8,1009.3,986.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640548800,local,14.59,14.56,14.0,14.79,1009,,,94,6.03,0.59,100,light rain,2021-12-26,20,1.096,0.0,0.0,None,0.5,1009.1,986.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640552400,local,15.09,15.11,13.99,15.34,1008,,,94,5.58,0.52,100,light rain,2021-12-26,21,0.585,0.0,0.0,None,1.2,1008.9,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640556000,local,14.59,14.56,14.45,14.79,1008,,,94,6.92,1.94,100,moderate rain,2021-12-26,22,0.0,0.622,0.0,None,3.8,1008.8,985.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640559600,local,15.09,15.11,13.99,15.34,1008,,,94,6.92,3.84,100,moderate rain,2021-12-26,23,0.0,0.459,0.0,None,1.0,1009.3,986.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640563200,local,15.09,15.11,13.99,15.34,1009,,,94,6.54,2.09,94,moderate rain,2021-12-27,0,0.0,0.433,0.0,None,0.3,1009.7,986.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640566800,local,15.13,15.15,13.99,15.72,1010,,,94,6.52,0.89,72,light rain,2021-12-27,1,0.0,0.486,0.0,None,1.1,1010.1,987.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640570400,local,14.58,14.55,13.99,14.72,1011,,,94,5.58,0.81,55,light rain,2021-12-27,2,0.0,0.304,0.0,None,0.9,1010.6,987.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640574000,local,14.56,14.53,13.43,14.72,1011,,,94,4.39,0.28,30,light rain,2021-12-27,3,0.0,0.284,0.0,None,0.1,1011.2,988.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640577600,local,14.05,13.97,13.12,14.72,1011,,,94,4.38,0.28,58,light rain,2021-12-27,4,0.0,0.286,0.0,None,0.4,1011.9,988.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640581200,local,13.49,13.35,13.12,14.0,1013,,,94,4.92,0.27,87,light rain,2021-12-27,5,0.0,0.293,0.0,None,0.0,1012.4,989.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640584800,local,14.05,13.97,13.12,14.72,1013,,,94,4.54,0.21,99,light rain,2021-12-27,6,0.0,0.286,0.0,None,0.2,1012.9,989.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640588400,local,13.48,13.34,12.57,13.9,1013,,,94,4.55,0.24,100,light rain,2021-12-27,7,0.0,0.284,0.0,None,0.2,1013.6,990.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640592000,local,13.52,13.38,12.57,14.72,1014,,,94,4.89,0.16,93,light rain,2021-12-27,8,0.234,0.0,0.04,None,0.0,1013.8,990.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640595600,local,14.03,13.94,12.88,14.72,1014,,,94,5.2,0.12,98,light rain,2021-12-27,9,0.661,0.0,0.103,None,0.1,1014.4,991.4,19.0,1.0,18.0,9.2,95.2,40.6,2.1,38.5,14.8,203.7,0.0
1640599200,local,14.05,13.97,13.43,14.72,1015,,,94,4.61,0.13,30,light rain,2021-12-27,10,0.849,0.0,0.113,None,0.2,1014.9,991.9,50.0,0.0,50.0,0.0,299.1,64.7,0.0,64.7,0.0,386.8,0.0
1640602800,local,14.62,14.57,13.99,15.72,1015,,,93,5.17,0.15,93,light rain,2021-12-27,11,0.057,0.0,0.24,Medium,0.1,1015.1,992.1,115.0,17.0,98.0,52.6,457.3,130.3,19.3,111.1,52.6,518.3,0.0
1640606400,local,15.69,15.66,15.01,15.9,1015,,,90,6.02,0.4,98,light rain,2021-12-27,12,0.034,0.0,0.271,Medium,0.0,1015.3,992.3,64.0,0.0,64.0,0.0,559.1,67.4,0.0,67.4,0.0,589.2,0.0
1640610000,local,15.66,15.58,14.72,16.45,1015,,,88,6.06,0.48,92,light rain,2021-12-27,13,0.585,0.0,0.282,Medium,0.1,1014.8,991.9,203.0,43.0,160.0,101.8,597.6,202.1,42.8,159.3,101.8,594.8,1252.96
1640613600,local,15.71,15.56,15.11,16.45,1014,,,85,6.61,0.51,82,light rain,2021-12-27,14,0.1,0.0,0.231,Low,0.0,1014.7,991.8,235.0,78.0,157.0,193.5,570.1,220.4,73.1,147.2,193.5,534.5,3600.0
1640617200,local,15.7,15.52,15.01,16.21,1015,,,84,6.11,0.24,99,light rain,2021-12-27,15,0.276,0.0,0.085,None,0.0,1015.0,992.1,216.0,113.0,103.0,334.0,478.4,186.3,97.4,88.8,334.0,412.6,3600.0
1640620800,local,15.14,14.96,14.55,15.66,1016,,,86,5.95,,97,overcast clouds,2021-12-27,16,0.552,0.0,0.022,None,0.1,1016.0,993.0,131.0,62.0,69.0,266.5,329.0,94.5,44.7,49.8,266.5,237.3,3600.0
1640624400,local,14.59,14.4,14.45,14.79,1016,,,88,5.58,,74,broken clouds,2021-12-27,17,1.097,0.0,0.0,None,0.2,1016.6,993.5,32.0,8.0,24.0,66.0,131.9,5.0,1.2,3.7,14.3,20.6,115.6
1640628000,local,14.59,14.43,14.45,14.72,1017,,,89,5.21,,59,broken clouds,2021-12-27,18,0.655,0.0,0.0,None,0.2,1017.1,994.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1640631600,local,14.59,14.48,14.45,14.79,1017,,,91,4.83,0.28,66,light rain,2021-12-27,19,0.881,0.0,0.0,None,0.1,1017.0,993.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640635200,local,14.59,14.48,14.45,14.79,1017,,,91,4.44,0.23,79,light rain,2021-12-27,20,0.74,0.0,0.0,None,0.1,1017.6,994.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640638800,local,14.57,14.46,13.99,14.79,1018,,,91,4.32,0.17,78,light rain,2021-12-27,21,0.466,0.0,0.0,None,0.1,1017.8,994.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640642400,local,14.59,14.48,14.45,14.79,1018,,,91,4.49,0.17,64,light rain,2021-12-27,22,0.0,0.523,0.0,None,0.1,1017.9,994.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640646000,local,14.57,14.43,13.9,14.79,1018,,,90,4.56,0.21,69,light rain,2021-12-27,23,0.0,0.508,0.0,None,0.2,1018.1,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640649600,local,14.57,14.43,13.9,14.72,1018,,,90,4.91,0.25,100,light rain,2021-12-28,0,0.0,1.148,0.0,None,0.1,1018.2,995.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640653200,local,14.58,14.47,13.99,14.72,1019,,,91,5.06,0.36,100,light rain,2021-12-28,1,0.0,0.345,0.0,None,0.2,1018.3,995.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640656800,local,14.57,14.48,13.9,14.72,1019,,,92,5.03,0.37,100,light rain,2021-12-28,2,0.0,0.251,0.0,None,0.5,1018.5,995.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640660400,local,14.56,14.5,13.43,14.72,1019,,,93,4.85,0.49,100,light rain,2021-12-28,3,0.0,0.318,0.0,None,0.5,1019.0,995.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640664000,local,14.58,14.55,13.99,14.72,1019,,,94,4.68,0.69,100,light rain,2021-12-28,4,0.0,0.284,0.0,None,0.7,1019.3,996.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640667600,local,14.59,14.56,14.45,14.79,1020,,,94,4.64,0.65,100,light rain,2021-12-28,5,0.0,0.249,0.0,None,0.8,1019.4,996.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640671200,local,14.58,14.55,13.99,14.72,1020,,,94,4.78,0.72,100,light rain,2021-12-28,6,0.0,0.236,0.0,None,0.6,1020.0,996.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640674800,local,14.58,14.55,13.99,14.72,1020,,,94,4.75,0.81,100,light rain,2021-12-28,7,0.0,0.246,0.0,None,0.1,1020.7,997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640678400,local,14.58,14.55,13.99,14.72,1021,,,94,4.64,0.54,100,light rain,2021-12-28,8,0.253,0.0,0.008,None,0.2,1020.9,997.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640682000,local,14.59,14.56,14.54,14.79,1022,,,94,4.63,0.63,100,light rain,2021-12-28,9,0.219,0.0,0.086,None,0.3,1021.8,998.6,7.0,0.0,7.0,0.0,94.3,15.1,0.0,15.1,0.0,202.9,0.0
1640685600,local,15.16,15.19,14.54,15.9,1022,,,94,4.18,0.55,100,light rain,2021-12-28,10,0.06,0.0,0.2,Medium,0.0,1022.3,999.2,61.0,19.0,42.0,90.0,298.5,79.0,24.6,54.4,90.0,386.5,900.24
1640689200,local,16.19,16.24,15.1,16.26,1023,,,91,4.97,0.51,100,light rain,2021-12-28,11,0.046,0.0,0.241,Medium,0.2,1023.0,999.9,108.0,15.0,93.0,46.4,457.3,122.5,17.0,105.5,46.4,518.6,0.0
1640692800,local,16.72,16.72,15.66,16.82,1023,,,87,5.2,0.6,93,light rain,2021-12-28,12,0.013,0.0,0.285,Medium,0.1,1023.0,999.9,234.0,144.0,90.0,363.9,559.6,246.7,151.8,94.9,363.9,590.0,3600.0
1640696400,local,16.83,16.79,16.68,17.57,1023,,,85,5.9,0.41,60,light rain,2021-12-28,13,0.083,0.0,0.295,Low,0.2,1023.2,1000.1,218.0,86.0,132.0,203.2,598.6,217.1,85.6,131.4,203.2,596.1,3600.0
1640700000,local,17.36,17.34,16.68,18.43,1022,,,84,5.85,0.13,75,light rain,2021-12-28,14,0.375,0.0,0.261,Low,0.2,1022.9,999.8,242.0,145.0,97.0,358.7,571.7,227.1,136.1,91.0,358.7,536.4,3600.0
1640703600,local,16.77,16.72,15.72,17.57,1023,,,85,5.42,0.16,90,light rain,2021-12-28,15,0.51,0.0,0.093,None,0.0,1022.8,999.7,169.0,82.0,87.0,241.3,480.5,145.9,70.8,75.1,241.3,414.9,3600.0
1640707200,local,16.21,16.11,15.01,17.01,1023,,,85,3.84,,77,broken clouds,2021-12-28,16,0.493,0.0,0.016,None,0.1,1023.3,1000.2,81.0,35.0,46.0,149.3,331.5,58.6,25.3,33.3,149.3,239.9,2680.15
1640710800,local,15.19,15.17,15.01,15.9,1023,,,92,3.45,0.19,68,light rain,2021-12-28,17,0.384,0.0,0.0,None,0.1,1023.4,1000.2,34.0,11.0,23.0,90.1,134.6,5.9,1.9,4.0,21.9,23.4,587.75
1640714400,local,15.12,15.12,14.45,15.15,1024,,,93,3.44,0.2,82,light rain,2021-12-28,18,0.796,0.0,0.0,None,0.1,1023.9,1000.7,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
1640718000,local,14.59,14.53,14.23,14.72,1024,,,93,3.4,0.16,83,light rain,2021-12-28,19,0.565,0.0,0.0,None,0.1,1024.4,1001.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640721600,local,14.58,14.52,13.99,14.72,1024,,,93,3.4,,100,overcast clouds,2021-12-28,20,0.513,0.0,0.0,None,0.0,1024.5,1001.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640725200,local,14.58,14.52,13.68,14.72,1024,,,93,3.38,0.11,100,light rain,2021-12-28,21,0.615,0.0,0.0,None,0.0,1024.8,1001.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640728800,local,14.63,14.58,13.99,15.72,1024,,,93,2.79,0.16,100,light rain,2021-12-28,22,0.0,0.353,0.0,None,0.0,1024.8,1001.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640732400,local,15.14,15.16,13.99,15.72,1024,,,94,3.01,,100,overcast clouds,2021-12-28,23,0.0,1.109,0.0,None,0.0,1024.6,1001.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640736000,local,15.11,15.13,14.54,15.15,1024,,,94,3.26,,100,overcast clouds,2021-12-29,0,0.0,0.368,0.0,None,0.2,1024.5,1001.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640739600,local,15.11,15.13,14.54,15.15,1024,,,94,3.35,,100,overcast clouds,2021-12-29,1,0.0,0.335,0.0,None,0.1,1024.3,1001.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640743200,local,15.61,15.68,14.45,15.7,1024,,,94,3.69,0.14,100,light rain,2021-12-29,2,0.0,0.317,0.0,None,0.0,1024.2,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640746800,local,15.61,15.68,14.45,15.7,1024,,,94,3.5,0.37,100,light rain,2021-12-29,3,0.0,0.377,0.0,None,0.3,1024.3,1001.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640750400,local,15.61,15.68,14.45,15.7,1024,,,94,3.03,0.57,100,light rain,2021-12-29,4,0.0,0.395,0.0,None,0.1,1024.1,1000.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640754000,local,15.61,15.68,14.45,15.7,1024,,,94,2.69,0.68,100,light rain,2021-12-29,5,0.0,0.323,0.0,None,0.2,1023.8,1000.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640757600,local,15.59,15.66,13.99,15.7,1024,,,94,2.44,0.64,100,light rain,2021-12-29,6,0.0,0.264,0.0,None,0.2,1023.8,1000.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640761200,local,15.59,15.66,13.99,15.7,1024,,,94,2.3,0.5,100,light rain,2021-12-29,7,0.0,0.257,0.0,None,0.1,1023.9,1000.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640764800,local,15.59,15.66,13.99,15.7,1024,,,94,2.17,0.49,100,light rain,2021-12-29,8,0.257,0.0,0.014,None,0.0,1024.2,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640768400,local,15.59,15.66,13.99,15.7,1025,,,94,2.24,0.37,100,light rain,2021-12-29,9,0.339,0.0,0.074,None,0.2,1024.5,1001.3,6.0,0.0,6.0,0.0,93.5,13.0,0.0,13.0,0.0,202.3,0.0
1640772000,local,15.61,15.68,14.54,15.9,1025,,,94,2.55,0.32,100,light rain,2021-12-29,10,0.751,0.0,0.145,None,0.1,1025.1,1001.9,22.0,0.0,22.0,0.0,298.2,28.5,0.0,28.5,0.0,386.4,0.0
1640775600,local,15.66,15.74,14.54,15.9,1026,,,94,3.45,0.22,99,light rain,2021-12-29,11,0.074,0.0,0.261,Low,0.1,1025.7,1002.5,52.0,0.0,52.0,0.0,457.4,59.0,0.0,59.0,0.0,518.9,0.0
1640779200,local,15.67,15.75,15.01,15.9,1025,,,94,4.46,0.18,96,light rain,2021-12-29,12,1.179,0.0,0.197,None,0.1,1025.9,1002.7,122.0,8.0,114.0,20.2,560.3,128.7,8.4,120.2,20.2,591.0,0.0
1640782800,local,15.68,15.76,15.1,15.9,1025,,,94,4.97,,92,overcast clouds,2021-12-29,13,0.325,0.0,0.125,None,0.1,1025.7,1002.5,129.0,19.0,110.0,44.8,599.9,128.5,18.9,109.6,44.8,597.6,0.0
1640786400,local,15.7,15.78,15.57,15.9,1025,,,94,4.75,,75,broken clouds,2021-12-29,14,0.355,0.0,0.117,None,0.2,1025.1,1002.0,110.0,0.0,110.0,0.0,573.4,103.3,0.0,103.3,0.0,538.4,0.0
1640790000,local,15.7,15.78,15.57,15.72,1024,,,94,3.44,,88,overcast clouds,2021-12-29,15,0.43,0.0,0.092,None,0.2,1024.6,1001.5,175.0,63.0,112.0,184.6,482.8,151.3,54.5,96.8,184.6,417.3,3600.0
1640793600,local,15.26,15.3,15.15,16.72,1024,,,94,2.68,,84,broken clouds,2021-12-29,16,0.612,0.0,0.04,None,0.0,1024.3,1001.2,136.0,73.0,63.0,309.1,334.1,98.8,53.0,45.8,309.1,242.7,3600.0
1640797200,local,14.64,14.61,14.59,15.67,1024,,,94,1.72,,95,overcast clouds,2021-12-29,17,0.7,0.0,0.0,None,0.0,1024.1,1000.9,52.0,26.0,26.0,211.2,137.4,10.0,5.0,5.0,57.1,26.3,2391.56
1640800800,local,14.68,14.63,14.23,15.72,1024,,,93,0.9,,91,overcast clouds,2021-12-29,18,0.475,0.0,0.0,None,0.0,1024.0,1000.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1640804400,local,15.16,15.16,15.01,15.72,1024,,,93,1.05,,89,overcast clouds,2021-12-29,19,1.111,0.0,0.0,None,0.0,1024.1,1000.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640808000,local,15.13,15.13,14.45,15.15,1024,,,93,1.39,,92,overcast clouds,2021-12-29,20,1.143,0.0,0.0,None,0.0,1024.0,1000.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640811600,local,14.57,14.51,13.68,14.72,1024,,,93,1.62,,61,broken clouds,2021-12-29,21,0.414,0.0,0.0,None,0.0,1024.0,1000.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640815200,local,14.03,13.92,13.34,14.04,1024,,,93,1.75,,86,overcast clouds,2021-12-29,22,0.0,0.404,0.0,None,0.0,1024.0,1000.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640818800,local,14.04,13.9,12.01,14.72,1024,,,92,1.71,,57,broken clouds,2021-12-29,23,0.0,0.465,0.0,None,0.0,1024.0,1000.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640822400,local,13.96,13.79,11.45,14.04,1023,,,91,1.56,,34,scattered clouds,2021-12-30,0,0.0,0.426,0.0,None,0.0,1023.8,1000.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640826000,local,13.83,13.62,10.34,14.04,1023,,,90,1.54,,27,scattered clouds,2021-12-30,1,0.0,0.362,0.0,None,0.0,1023.4,999.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640829600,local,13.35,13.12,9.79,13.48,1023,,,91,1.54,,59,broken clouds,2021-12-30,2,0.0,0.342,0.0,None,0.0,1022.9,999.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640833200,local,12.78,12.49,9.23,12.93,1022,,,91,1.63,,50,scattered clouds,2021-12-30,3,0.0,0.265,0.0,None,0.0,1022.8,999.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640836800,local,11.8,11.44,10.1,11.82,1022,,,92,1.95,,88,overcast clouds,2021-12-30,4,0.0,0.258,0.0,None,0.0,1022.3,998.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640840400,local,12.3,11.99,8.9,12.37,1022,,,92,2.24,,100,overcast clouds,2021-12-30,5,0.0,0.25,0.0,None,0.0,1021.9,998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
