temp,feels_like,temp_min,temp_max,pressure,humidity,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),weather_description_encoded
20.01,20.31,17.72,21.45,1018,86,20,0.651,0.0,0.0,None,0
19.47,19.8,17.49,20.34,1018,89,21,0.492,0.0,0.0,None,1
18.94,19.27,16.38,19.54,1018,91,22,0.0,0.495,0.0,None,0
18.47,18.77,17.72,19.54,1018,92,23,0.0,0.513,0.0,None,6
18.43,18.76,15.26,20.1,1018,93,0,0.0,0.444,0.0,None,5
17.97,18.25,17.01,19.54,1017,93,1,0.0,0.43,0.0,None,5
17.94,18.22,16.38,19.54,1018,93,2,0.0,0.366,0.0,None,5
17.52,17.81,16.45,17.79,1017,95,3,0.0,0.34,0.0,None,5
17.37,17.59,15.9,17.72,1017,93,4,0.0,0.198,0.0,None,5
17.34,17.61,15.34,17.72,1017,95,5,0.0,0.172,0.0,None,5
17.48,17.76,15.34,17.72,1017,95,6,0.0,0.17,0.0,None,5
16.86,17.06,15.34,17.72,1018,94,7,0.0,0.261,0.0,None,5
17.4,17.65,16.93,18.72,1018,94,8,0.269,0.0,0.101,Low,5
18.54,18.8,18.48,21.21,1019,90,9,0.039,0.0,0.187,Medium,5
20.56,20.97,19.45,20.82,1019,88,10,0.0,0.0,0.178,High,5
21.77,21.93,20.1,22.49,1019,74,11,0.0,0.0,0.212,High,5
22.32,22.38,20.66,24.23,1019,68,12,0.0,0.0,0.196,Very High,5
23.3,23.36,20.72,25.34,1018,64,13,0.0,0.0,0.183,Very High,5
23.83,23.78,20.72,25.9,1017,58,14,0.0,0.0,0.228,Very High,5
24.31,24.47,20.66,26.45,1017,64,15,0.0,0.0,0.232,Very High,0
24.25,24.38,19.72,25.34,1017,63,16,0.0,0.0,0.213,High,0
23.73,23.88,19.72,24.04,1017,66,17,0.0,0.0,0.193,Medium,5
22.12,22.29,18.72,23.12,1017,73,18,0.318,0.0,0.067,None,0
20.56,20.66,18.34,21.45,1018,76,19,0.388,0.0,0.0,None,5
19.47,19.56,17.72,20.34,1018,80,20,0.22,0.0,0.0,None,5
18.43,18.5,17.23,19.79,1018,83,21,0.472,0.0,0.0,None,5
18.35,18.41,16.38,19.23,1018,83,22,0.0,0.507,0.0,None,5
17.85,17.94,15.82,18.68,1018,86,23,0.0,0.443,0.0,None,0
16.76,16.79,14.71,18.12,1018,88,0,0.0,0.177,0.0,None,1
16.75,16.8,14.15,17.88,1018,89,1,0.0,0.18,0.0,None,1
16.19,16.24,14.15,17.88,1018,91,2,0.0,0.196,0.0,None,6
15.6,15.59,13.6,17.01,1017,91,3,0.0,0.191,0.0,None,6
15.61,15.63,13.72,16.77,1017,92,4,0.0,0.172,0.0,None,0
15.08,15.05,13.6,16.21,1017,92,5,0.0,0.173,0.0,None,0
14.56,14.47,13.6,15.9,1017,92,6,0.0,0.189,0.0,None,7
15.1,14.96,13.04,15.9,1018,88,7,0.0,0.191,0.005,None,7
17.21,17.0,15.34,17.37,1018,77,8,0.0,0.0,0.201,Medium,7
17.87,17.51,16.21,18.04,1019,69,9,0.114,0.0,0.318,High,7
19.52,19.12,17.32,19.72,1019,61,10,0.0,0.0,0.227,Very High,7
20.65,20.29,18.12,21.93,1019,58,11,0.098,0.0,0.717,High,7
21.79,21.43,19.23,23.04,1018,54,12,0.267,0.0,0.916,Medium,7
21.85,21.4,19.79,23.6,1017,50,13,0.0,0.0,0.933,Medium,7
22.27,21.75,20.66,23.6,1017,46,14,0.0,0.0,0.502,High,7
22.28,21.69,20.66,24.15,1016,43,15,0.0,0.0,0.699,Medium,7
22.25,21.65,19.72,24.15,1016,43,16,0.448,0.0,0.614,Medium,7
21.63,21.05,19.23,24.15,1016,46,17,0.095,0.0,0.304,Medium,7
20.59,19.98,18.12,21.38,1016,49,18,0.32,0.0,0.047,None,7
19.2,18.53,16.45,19.59,1017,52,19,0.338,0.0,0.0,None,7
17.86,17.22,15.9,17.93,1017,58,20,0.256,0.0,0.0,None,7
16.8,16.13,15.72,17.88,1018,61,21,0.277,0.0,0.0,None,7
16.23,15.58,14.23,16.77,1018,64,22,0.0,0.316,0.0,None,7
15.1,14.6,14.15,16.21,1018,74,23,0.0,0.372,0.0,None,7
14.63,14.21,11.93,16.21,1017,79,0,0.0,0.176,0.0,None,7
13.77,13.32,10.82,15.66,1017,81,1,0.0,0.18,0.0,None,1
14.0,13.28,12.72,15.1,1017,70,2,0.0,0.192,0.0,None,7
12.34,11.77,10.26,14.54,1017,82,3,0.0,0.18,0.0,None,7
13.16,12.41,11.72,13.99,1016,72,4,0.0,0.167,0.0,None,7
12.69,11.92,9.71,13.99,1016,73,5,0.0,0.177,0.0,None,7
12.88,12.13,11.68,13.43,1016,73,6,0.0,0.186,0.0,None,7
12.87,12.12,11.72,13.12,1016,73,7,0.0,0.19,0.003,None,7
15.27,14.58,13.12,15.7,1016,66,8,0.087,0.0,0.215,Medium,7
17.16,16.52,14.23,17.37,1016,61,9,0.0,0.0,0.211,High,7
18.38,17.84,16.21,18.6,1017,60,10,0.0,0.0,0.22,Very High,7
20.07,19.57,17.32,21.38,1016,55,11,0.176,0.0,0.455,High,7
20.21,19.64,18.12,21.93,1016,52,12,0.692,0.0,1.192,None,7
21.79,21.23,19.23,23.04,1015,46,13,0.142,0.0,0.702,High,1
21.74,21.14,19.54,23.6,1014,45,14,0.0,0.0,0.256,High,1
22.26,21.66,20.1,24.15,1014,43,15,0.0,0.0,0.253,High,7
22.8,22.26,20.34,24.71,1013,43,16,0.0,0.0,0.261,High,7
21.79,21.2,19.79,24.71,1013,45,17,0.07,0.0,0.244,Medium,7
19.15,18.5,18.68,21.68,1014,53,18,0.323,0.0,0.063,None,7
19.01,18.43,16.45,20.1,1014,56,19,1.475,0.0,0.0,None,7
18.14,17.47,15.82,19.54,1015,56,20,1.225,0.0,0.0,None,7
17.35,16.66,15.34,18.43,1015,58,21,0.687,0.0,0.0,None,7
16.9,16.19,14.23,17.88,1016,59,22,0.0,0.585,0.0,None,7
15.76,15.01,13.68,17.88,1016,62,23,0.0,0.272,0.0,None,7
15.56,14.89,12.57,17.88,1016,66,0,0.0,0.252,0.0,None,7
14.35,13.67,11.45,17.88,1016,70,1,0.0,0.184,0.0,None,7
13.99,13.32,10.9,17.88,1016,72,2,0.0,0.176,0.0,None,7
11.52,10.69,10.72,15.01,1016,75,3,0.0,0.176,0.0,None,7
11.52,10.76,10.34,15.01,1016,78,4,0.0,0.178,0.0,None,7
10.96,10.23,9.72,14.45,1016,81,5,0.0,0.183,0.0,None,7
11.93,11.32,9.23,16.21,1016,82,6,0.0,0.182,0.0,None,7
11.39,10.75,8.72,16.21,1017,83,7,0.0,0.39,0.002,None,7
17.13,16.31,11.45,17.37,1017,54,8,0.051,0.0,0.208,Medium,7
17.32,16.54,15.72,17.79,1018,55,9,0.0,0.0,0.19,High,7
18.96,18.24,17.32,19.04,1019,51,10,0.0,0.0,0.29,High,7
20.32,19.79,19.72,21.93,1019,53,11,0.0,0.0,0.282,Very High,7
20.59,20.04,19.72,22.49,1018,51,12,0.0,0.0,0.252,Very High,7
22.25,21.65,19.54,24.15,1018,43,13,0.0,0.0,0.193,Very High,7
23.04,22.55,20.66,24.15,1018,44,14,0.0,0.0,0.192,Very High,7
23.3,22.78,20.66,25.26,1017,42,15,0.0,0.0,0.188,Very High,7
22.75,22.23,19.72,24.71,1017,44,16,0.0,0.0,0.186,High,7
22.42,21.97,18.72,24.15,1017,48,17,0.004,0.0,0.182,Medium,7
20.56,20.19,17.72,21.93,1017,58,18,0.167,0.0,0.041,None,7
19.3,18.98,17.79,19.71,1018,65,19,0.844,0.0,0.0,None,7
16.8,16.44,15.72,18.04,1019,73,20,0.483,0.0,0.0,None,7
15.3,14.82,13.72,17.32,1019,74,21,0.578,0.0,0.0,None,7
14.99,14.5,13.72,17.32,1020,75,22,0.0,0.58,0.0,None,7
16.11,15.66,13.12,16.77,1020,72,23,0.0,0.4,0.0,None,7
15.62,15.12,11.93,16.77,1020,72,0,0.0,0.266,0.0,None,7
15.0,14.49,11.38,16.21,1020,74,1,0.0,0.295,0.0,None,1
14.39,13.87,10.26,15.1,1020,76,2,0.0,0.211,0.0,None,1
13.9,13.33,10.26,15.1,1020,76,3,0.0,0.182,0.0,None,6
14.36,13.73,9.71,14.59,1020,72,4,0.0,0.181,0.0,None,6
13.54,13.04,9.15,14.04,1020,80,5,0.0,0.181,0.0,None,6
14.34,13.81,9.15,14.59,1020,76,6,0.0,0.178,0.0,None,6
13.93,13.44,11.72,14.04,1020,79,7,0.0,0.313,0.001,None,1
15.92,15.53,14.54,16.26,1021,75,8,0.029,0.0,0.196,Medium,1
16.25,15.91,15.66,16.68,1021,76,9,0.0,0.0,0.184,High,6
18.18,17.93,16.21,18.72,1021,72,10,0.0,0.0,0.192,Very High,6
19.48,19.18,17.72,20.82,1021,65,11,0.0,0.0,0.2,Very High,0
20.58,20.21,18.43,22.49,1021,58,12,0.0,0.0,0.206,Very High,0
22.12,21.8,18.72,23.04,1021,54,13,0.0,0.0,0.202,Very High,0
22.63,22.33,18.72,23.6,1020,53,14,0.0,0.0,0.194,Very High,6
23.15,22.9,18.72,24.15,1020,53,15,0.0,0.0,0.189,Very High,7
22.64,22.37,18.72,24.15,1020,54,16,0.0,0.0,0.183,High,7
22.1,21.85,17.72,24.71,1020,57,17,0.0,0.0,0.177,Medium,1
21.0,20.88,17.72,21.26,1020,66,18,0.41,0.0,0.039,None,7
19.38,19.28,16.72,19.59,1020,73,19,1.083,0.0,0.0,None,7
17.79,17.64,15.72,17.93,1020,77,20,0.429,0.0,0.0,None,7
17.24,17.08,15.72,17.37,1021,79,21,0.381,0.0,0.0,None,7
16.72,16.54,14.15,16.82,1021,80,22,0.0,0.437,0.0,None,7
16.74,16.51,15.34,16.82,1021,78,23,0.0,0.267,0.0,None,1
16.13,15.86,13.04,16.26,1021,79,0,0.0,0.177,0.0,None,6
15.67,15.38,14.23,16.21,1021,80,1,0.0,0.186,0.0,None,6
15.14,14.85,14.23,15.66,1021,82,2,0.0,0.187,0.0,None,0
14.62,14.33,13.9,15.66,1020,84,3,0.0,0.264,0.0,None,0
14.63,14.45,14.45,15.66,1020,88,4,0.0,0.205,0.0,None,5
15.19,15.14,14.45,15.72,1020,91,5,0.0,0.179,0.0,None,5
15.14,15.11,14.72,15.66,1020,92,6,0.0,0.184,0.0,None,5
15.17,15.12,14.79,15.72,1020,91,7,0.0,0.414,0.0,None,5
15.75,15.7,14.79,16.72,1020,89,8,0.411,0.0,0.086,None,5
17.25,17.12,15.26,17.37,1020,80,9,0.01,0.0,0.197,Medium,5
17.39,17.22,16.77,18.34,1021,78,10,0.04,0.0,0.19,Medium,5
18.66,18.64,18.12,18.72,1020,79,11,0.465,0.0,0.45,None,5
19.01,18.92,17.88,19.79,1020,75,12,0.332,0.0,0.254,Medium,3
17.7,17.67,16.72,19.71,1019,82,13,0.012,0.0,0.186,Medium,3
16.95,16.84,16.72,20.34,1018,82,14,0.014,0.0,0.197,Medium,3
19.5,19.57,17.72,20.9,1017,79,15,0.0,0.0,0.214,Medium,0
17.43,17.29,16.72,19.79,1017,79,16,0.004,0.0,0.217,Medium,5
17.85,17.88,16.68,18.68,1017,84,17,0.138,0.0,0.123,Low,5
16.78,16.55,15.72,17.57,1017,78,18,1.371,0.0,0.088,None,0
16.24,15.93,15.57,16.93,1017,77,19,0.835,0.0,0.0,None,6
16.23,15.95,15.57,16.38,1017,78,20,0.606,0.0,0.0,None,0
15.73,15.5,15.34,16.38,1018,82,21,0.543,0.0,0.0,None,0
15.22,14.94,15.15,16.21,1018,82,22,0.0,0.498,0.0,None,0
15.72,15.46,15.34,16.21,1018,81,23,0.0,0.446,0.0,None,5
15.42,15.18,14.72,16.21,1016,83,0,0.0,0.447,0.0,None,5
15.16,14.98,14.72,15.82,1016,86,1,0.0,0.441,0.0,None,5
15.14,14.98,14.71,15.66,1015,87,2,0.0,0.19,0.0,None,5
15.17,15.07,15.15,15.66,1014,89,3,0.0,0.196,0.0,None,5
14.64,14.56,14.59,15.66,1013,92,4,0.0,0.184,0.0,None,5
14.63,14.58,14.59,15.66,1013,93,5,0.0,0.187,0.0,None,3
14.6,14.57,14.23,14.72,1012,94,6,0.0,0.18,0.0,None,3
15.14,15.16,14.23,15.66,1011,94,7,0.0,0.221,0.0,None,4
15.17,15.2,14.79,15.66,1011,94,8,0.386,0.0,0.006,None,4
16.29,16.46,15.9,16.93,1011,95,9,0.084,0.0,0.154,Low,3
16.85,17.07,16.21,17.72,1011,95,10,0.029,0.0,0.194,High,5
16.81,17.0,16.72,17.01,1011,94,11,0.053,0.0,0.17,Low,5
16.77,16.9,15.72,18.04,1011,92,12,0.038,0.0,0.18,Medium,1
18.49,18.48,18.12,18.72,1011,80,13,0.0,0.0,0.219,High,6
18.94,18.72,17.32,19.71,1011,70,14,0.0,0.0,0.222,Very High,6
19.01,18.79,17.88,20.26,1011,70,15,0.0,0.0,0.22,High,6
18.98,18.81,17.72,20.82,1012,72,16,0.0,0.0,0.217,High,6
18.43,18.23,15.9,19.71,1012,73,17,0.042,0.0,0.147,Low,6
17.33,17.16,15.9,18.04,1012,78,18,0.336,0.0,0.046,None,1
16.74,16.4,15.34,16.82,1013,74,19,0.819,0.0,0.0,None,7
16.16,15.84,14.72,16.26,1013,77,20,0.674,0.0,0.0,None,7
15.09,14.74,13.72,15.66,1014,80,21,0.58,0.0,0.0,None,7
14.55,14.18,13.04,15.66,1015,81,22,0.0,0.419,0.0,None,7
14.29,13.97,13.04,15.1,1016,84,23,0.0,0.292,0.0,None,7
13.45,13.1,11.93,14.54,1016,86,0,0.0,0.183,0.0,None,7
13.46,13.0,12.72,13.99,1017,82,1,0.0,0.174,0.0,None,7
13.09,12.49,10.26,13.68,1016,78,2,0.0,0.193,0.0,None,7
12.35,11.73,9.15,13.43,1016,80,3,0.0,0.241,0.0,None,7
11.8,11.12,8.6,12.88,1017,80,4,0.0,0.175,0.0,None,7
11.8,11.15,7.49,12.88,1017,81,5,0.0,0.175,0.0,None,1
11.77,11.12,10.72,12.01,1017,81,6,0.0,0.178,0.0,None,1
11.78,11.13,10.72,12.32,1018,81,7,0.0,0.339,0.001,None,7
14.46,13.92,12.72,15.15,1019,75,8,0.285,0.0,0.23,Medium,7
14.82,14.29,13.43,15.34,1019,74,9,0.0,0.0,0.197,High,7
16.98,16.48,14.54,17.37,1020,67,10,0.0,0.0,0.213,Very High,6
17.79,17.27,15.1,18.6,1020,63,11,0.0,0.0,0.28,Very High,1
19.18,18.77,16.21,20.82,1019,62,12,0.0,0.0,0.259,Very High,7
19.53,19.05,17.72,21.38,1019,58,13,0.0,0.0,0.207,Very High,7
20.5,20.09,17.32,22.49,1019,57,14,0.0,0.0,0.195,Very High,7
21.52,21.16,17.72,21.93,1019,55,15,0.0,0.0,0.184,High,0
21.5,21.12,16.72,23.04,1019,54,16,0.0,0.0,0.198,High,5
19.95,19.57,16.72,21.38,1019,60,17,0.048,0.0,0.218,Low,5
18.31,18.0,15.72,18.6,1020,69,18,0.216,0.0,0.051,None,1
17.51,17.25,15.72,17.93,1020,74,19,0.35,0.0,0.0,None,0
16.41,16.2,14.72,16.82,1021,80,20,0.219,0.0,0.0,None,5
16.14,15.87,14.15,16.26,1021,79,21,0.256,0.0,0.0,None,5
15.57,15.32,13.6,15.7,1021,82,22,0.0,0.376,0.0,None,5
15.31,15.06,13.04,15.7,1022,83,23,0.0,0.363,0.0,None,5
14.69,14.46,11.72,15.15,1022,86,0,0.0,0.388,0.0,None,5
14.47,14.24,11.93,15.1,1022,87,1,0.0,0.382,0.0,None,5
14.46,14.21,11.45,14.59,1022,86,2,0.0,0.254,0.0,None,5
13.88,13.57,10.82,14.04,1022,86,3,0.0,0.185,0.0,None,5
13.45,13.15,10.26,13.99,1023,88,4,0.0,0.178,0.0,None,5
13.44,13.14,9.71,13.48,1023,88,5,0.0,0.179,0.0,None,5
13.44,13.16,9.71,13.48,1023,89,6,0.0,0.179,0.0,None,1
13.47,13.14,10.72,13.48,1024,87,7,0.0,0.175,0.001,None,7
17.36,17.16,12.88,17.37,1025,77,8,0.018,0.0,0.177,Medium,7
19.04,18.88,16.72,19.04,1025,72,9,0.348,0.0,0.456,Medium,7
19.04,18.93,18.72,19.04,1025,74,10,0.0,0.0,0.489,High,7
20.7,20.55,19.72,20.7,1026,66,11,0.0,0.0,0.399,Very High,7
21.78,21.71,20.72,22.57,1025,65,12,0.0,0.0,0.438,Very High,7
22.8,22.7,19.72,24.15,1025,60,13,0.0,0.0,0.641,High,7
24.43,24.36,20.72,25.82,1025,55,14,0.0,0.0,0.379,Very High,7
24.25,24.09,19.54,25.82,1025,52,15,0.0,0.0,0.394,High,7
24.82,24.77,20.1,25.82,1024,54,16,0.0,0.0,0.335,High,1
23.25,23.07,19.72,25.26,1024,55,17,0.083,0.0,0.26,Low,6
21.75,21.81,19.54,21.93,1024,70,18,0.399,0.0,0.028,None,6
19.58,19.58,18.43,20.82,1025,76,19,0.356,0.0,0.0,None,0
18.27,18.24,14.72,18.68,1025,80,20,0.288,0.0,0.0,None,0
17.67,17.66,13.72,17.93,1025,83,21,0.286,0.0,0.0,None,0
17.65,17.64,13.72,17.93,1025,83,22,0.0,0.323,0.0,None,0
17.06,17.01,12.72,17.37,1025,84,23,0.0,0.422,0.0,None,0
16.99,16.83,11.72,17.37,1025,80,0,0.0,0.408,0.0,None,6
18.4,18.23,11.72,18.48,1025,74,1,0.0,0.222,0.0,None,0
18.45,18.26,11.72,18.48,1025,73,2,0.0,0.22,0.0,None,1
11.93,11.63,11.38,12.57,1025,94,3,0.0,0.217,0.0,None,0
11.04,10.68,10.53,11.72,1024,95,4,0.0,0.218,0.0,None,0
10.71,10.32,10.13,11.72,1024,95,5,0.0,0.216,0.0,None,6
10.94,10.54,10.37,14.72,1024,94,6,0.0,0.218,0.0,None,0
11.44,11.09,10.85,13.43,1024,94,7,0.0,0.22,0.004,None,0
15.34,15.2,14.72,16.29,1024,87,8,0.063,0.0,0.155,Medium,0
22.93,22.85,18.72,22.93,1024,60,9,0.0,0.0,0.193,High,0
24.59,24.46,21.72,24.59,1024,52,10,0.0,0.0,0.187,High,0
25.42,25.38,23.72,25.7,1024,52,11,0.168,0.0,0.434,High,6
27.2,27.54,23.72,27.37,1023,49,12,0.817,0.0,1.095,None,6
28.3,28.16,24.72,28.48,1022,43,13,0.324,0.0,0.97,Medium,6
28.45,28.07,23.43,30.26,1022,40,14,0.323,0.0,0.74,Medium,1
29.05,28.48,24.54,31.38,1021,38,15,0.0,0.0,0.354,High,1
29.02,28.72,24.72,31.38,1020,41,16,0.141,0.0,0.381,Medium,1
27.12,27.06,23.72,27.37,1020,42,17,0.074,0.0,0.226,Medium,6
25.25,25.06,21.72,25.7,1020,47,18,0.402,0.0,0.022,None,6
23.13,22.93,19.72,23.48,1021,55,19,0.914,0.0,0.0,None,6
22.36,22.11,17.72,22.93,1020,56,20,0.551,0.0,0.0,None,7
18.76,18.73,16.72,21.77,1021,78,21,0.529,0.0,0.0,None,7
21.41,21.23,15.72,21.82,1021,62,22,0.0,0.614,0.0,None,7
21.25,21.0,17.72,21.26,1020,60,23,0.0,0.498,0.0,None,7
16.54,16.42,15.97,19.54,1020,83,0,0.0,0.382,0.0,None,7
16.51,16.33,15.89,17.11,1020,81,1,0.0,0.411,0.0,None,7
16.18,15.92,15.69,18.43,1020,79,2,0.0,0.207,0.0,None,7
16.07,15.74,15.58,17.88,1020,77,3,0.0,0.173,0.0,None,7
15.39,15.02,14.72,17.88,1019,78,4,0.0,0.174,0.0,None,7
15.03,14.65,14.6,17.32,1019,79,5,0.0,0.176,0.0,None,7
14.55,14.18,12.72,16.77,1019,81,6,0.0,0.172,0.0,None,7
14.28,13.96,12.72,16.77,1020,84,7,0.0,0.442,0.002,None,7
16.84,16.64,15.72,17.37,1020,79,8,0.08,0.0,0.152,Low,7
24.59,24.25,20.72,24.59,1021,44,9,0.0,0.0,0.181,High,7
26.26,26.26,23.72,26.26,1021,43,10,0.0,0.0,0.257,High,0
27.93,28.04,25.72,27.93,1021,46,11,0.0,0.0,0.186,Very High,6
27.73,27.92,23.72,27.93,1021,47,12,0.0,0.0,0.197,Very High,6
28.27,27.76,23.72,29.15,1021,38,13,0.0,0.0,0.196,Very High,0
29.37,28.8,24.72,30.26,1020,38,14,0.0,0.0,0.194,Very High,6
29.42,28.76,23.43,30.26,1020,37,15,0.0,0.0,0.191,High,7
29.12,28.55,22.72,29.71,1020,38,16,0.0,0.0,0.184,High,7
26.15,26.15,20.72,28.04,1021,47,17,0.021,0.0,0.156,Medium,7
24.56,24.35,22.88,25.82,1021,49,18,0.231,0.0,0.047,None,7
22.6,22.35,21.38,22.93,1021,55,19,0.281,0.0,0.0,None,7
21.51,21.28,16.72,21.82,1022,60,20,0.221,0.0,0.0,None,7
20.93,20.65,15.72,21.26,1022,60,21,0.307,0.0,0.0,None,7
19.37,19.09,15.72,20.1,1022,66,22,0.0,0.433,0.0,None,7
19.29,18.97,14.72,19.59,1022,65,23,0.0,0.269,0.0,None,7
19.57,19.33,14.72,19.59,1022,67,0,0.0,0.24,0.0,None,7
18.99,18.56,14.15,19.04,1021,62,1,0.0,0.364,0.0,None,7
19.57,19.18,13.72,19.59,1021,61,2,0.0,0.297,0.0,None,7
18.99,18.46,12.72,19.04,1021,58,3,0.0,0.198,0.0,None,6
19.01,18.53,11.72,19.04,1021,60,4,0.0,0.174,0.0,None,6
14.36,14.25,10.72,16.77,1021,92,5,0.0,0.171,0.0,None,1
15.64,15.56,11.72,17.17,1021,88,6,0.0,0.171,0.0,None,7
17.91,17.38,12.72,17.93,1022,62,7,0.0,0.259,0.004,None,7
17.91,17.48,12.72,17.93,1022,66,8,0.091,0.0,0.127,Medium,7
20.15,19.97,14.72,20.15,1022,67,9,0.0,0.0,0.188,High,7
20.34,20.31,16.72,21.4,1023,72,10,0.0,0.0,0.195,High,7
21.87,21.91,18.72,23.09,1023,69,11,0.276,0.0,0.792,Medium,7
24.53,24.34,18.72,26.38,1022,50,12,0.0,0.0,0.395,Very High,7
26.07,26.07,21.72,27.49,1022,39,13,0.0,0.0,0.2,Very High,7
27.04,26.7,19.72,28.6,1021,36,14,0.0,0.0,0.19,Very High,7
27.42,26.78,19.72,29.71,1021,32,15,0.0,0.0,0.186,High,7
27.41,26.82,19.72,29.15,1021,33,16,0.0,0.0,0.183,High,7
25.58,25.42,18.72,28.6,1021,47,17,0.006,0.0,0.181,Medium,7
23.16,22.94,21.77,23.68,1021,54,18,0.886,0.0,0.038,None,7
21.76,21.56,20.26,21.82,1021,60,19,1.165,0.0,0.0,None,1
16.97,16.86,14.72,19.79,1021,82,20,0.487,0.0,0.0,None,6
15.81,15.69,13.72,18.43,1022,86,21,0.522,0.0,0.0,None,1
18.67,18.39,12.72,19.04,1022,69,22,0.0,0.437,0.0,None,7
18.41,18.19,11.72,18.48,1022,72,23,0.0,0.403,0.0,None,7
18.4,18.12,11.72,18.48,1021,70,0,0.0,0.201,0.0,None,7
18.45,18.18,11.72,18.48,1021,70,1,0.0,0.179,0.0,None,7
18.45,18.15,11.72,18.48,1021,69,2,0.0,0.219,0.0,None,7
17.9,17.55,10.72,17.93,1021,69,3,0.0,0.219,0.0,None,7
17.9,17.55,9.72,17.93,1021,69,4,0.0,0.179,0.0,None,7
17.34,16.96,10.72,17.37,1021,70,5,0.0,0.18,0.0,None,7
16.52,16.13,10.72,16.82,1021,73,6,0.0,0.173,0.0,None,7
16.8,16.34,10.72,16.82,1022,69,7,0.0,0.17,0.002,None,7
17.91,17.58,12.72,17.93,1022,70,8,0.05,0.0,0.13,Low,7
19.04,18.8,16.72,19.04,1023,69,9,0.0,0.0,0.191,High,7
21.82,21.78,18.72,21.82,1023,66,10,0.0,0.0,0.204,High,7
23.48,23.42,20.72,23.48,1023,59,11,0.0,0.0,0.356,High,7
23.91,23.77,20.72,25.34,1023,54,12,0.227,0.0,1.021,Medium,7
25.22,24.87,20.72,26.38,1023,41,13,0.0,0.0,0.498,High,7
25.88,25.57,20.66,28.04,1022,40,14,0.0,0.0,0.491,High,7
25.84,25.79,19.72,28.04,1022,50,15,0.047,0.0,0.648,Medium,7
25.07,24.89,19.72,27.49,1022,48,16,0.0,0.0,0.34,Medium,7
24.27,24.08,19.72,25.26,1022,51,17,0.073,0.0,0.233,Low,7
22.59,22.5,17.72,22.93,1023,61,18,0.301,0.0,0.026,None,7
21.02,21.06,17.72,21.26,1023,72,19,0.357,0.0,0.0,None,7
19.54,19.59,14.72,20.15,1023,78,20,0.448,0.0,0.0,None,1
18.98,19.05,13.72,19.59,1024,81,21,0.414,0.0,0.0,None,1
18.69,18.65,13.72,19.04,1024,78,22,0.0,0.458,0.0,None,1
18.15,18.08,13.72,18.48,1024,79,23,0.0,0.403,0.0,None,6
18.65,18.45,11.72,19.04,1024,72,0,0.0,0.248,0.0,None,0
18.68,18.38,12.72,19.04,1024,68,1,0.0,0.165,0.0,None,5
18.19,17.92,13.72,18.48,1023,71,2,0.0,0.17,0.0,None,5
15.3,15.13,14.72,17.01,1023,86,3,0.0,0.175,0.0,None,5
19.16,18.85,12.72,19.59,1022,66,4,0.0,0.176,0.0,None,0
13.91,13.58,12.72,15.9,1023,85,5,0.0,0.179,0.0,None,0
14.52,14.27,13.72,15.9,1023,86,6,0.0,0.176,0.0,None,0
15.23,15.05,14.72,15.82,1023,86,7,0.0,0.432,0.0,None,0
20.62,20.28,13.72,20.7,1023,59,8,0.379,0.0,0.048,None,6
20.63,20.29,18.43,20.82,1023,59,9,0.053,0.0,0.205,Medium,6
22.39,22.15,21.45,22.72,1023,56,10,0.0,0.0,0.26,High,6
24.34,24.21,23.68,24.72,1023,53,11,0.0,0.0,0.267,Very High,6
25.14,25.02,24.72,25.82,1023,50,12,0.0,0.0,0.27,Very High,1
25.94,25.87,21.72,28.6,1022,49,13,0.0,0.0,0.268,High,1
27.07,27.36,22.72,28.6,1021,48,14,0.0,0.0,0.266,High,1
28.09,28.2,22.72,29.15,1021,46,15,0.0,0.0,0.254,High,1
28.1,28.05,22.72,30.82,1021,44,16,0.002,0.0,0.249,Medium,7
27.46,27.73,20.72,28.04,1021,48,17,0.031,0.0,0.22,Medium,7
24.35,24.38,20.72,25.34,1021,59,18,0.459,0.0,0.046,None,7
22.87,22.99,21.38,23.12,1021,68,19,0.466,0.0,0.0,None,7
22.1,22.14,17.72,22.37,1021,68,20,0.687,0.0,0.0,None,7
21.51,21.49,16.72,21.82,1021,68,21,0.541,0.0,0.0,None,1
20.94,20.87,15.72,21.26,1022,68,22,0.0,0.484,0.0,None,1
20.84,20.78,14.72,21.26,1021,69,23,0.0,0.408,0.0,None,1
20.82,20.79,14.72,21.26,1021,70,0,0.0,0.289,0.0,None,7
14.59,14.35,13.72,18.99,1021,86,1,0.0,0.29,0.0,None,7
20.67,20.62,13.72,20.7,1020,70,2,0.0,0.309,0.0,None,7
14.89,14.76,13.72,15.41,1020,89,3,0.0,0.291,0.0,None,7
19.54,19.27,13.72,19.59,1020,66,4,0.0,0.263,0.0,None,7
19.57,19.38,13.72,19.59,1020,69,5,0.0,0.258,0.0,None,7
19.57,19.33,14.72,19.59,1020,67,6,0.0,0.255,0.0,None,7
19.02,18.81,13.72,19.04,1020,70,7,0.0,0.361,0.001,None,6
19.57,19.44,15.72,19.59,1020,71,8,0.22,0.0,0.136,None,7
22.37,22.46,18.72,22.37,1021,69,9,0.011,0.0,0.315,Medium,7
24.04,24.14,20.72,24.04,1021,63,10,0.0,0.0,0.333,High,7
23.44,23.69,20.72,24.23,1021,71,11,0.0,0.0,0.394,High,7
