dt,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description,date,hour,normal,economic_schedule,self-consumption
1679587200,local,295.57,294.73,295.57,295.57,1015,,,33,5.58,,82,broken clouds,2023-03-23,16,0.169,0.0,0.065
1679590800,local,293.95,293.1,293.95,293.95,1015,,,39,5.04,,86,overcast clouds,2023-03-23,17,0.208,0.0,0.022
1679594400,local,291.16,290.19,291.16,291.16,1016,,,45,5.28,,88,overcast clouds,2023-03-23,18,0.563,0.0,0.003
1679598000,local,287.76,286.79,287.76,287.76,1017,,,58,4.18,,100,overcast clouds,2023-03-23,19,1.432,0.0,0.0
1679601600,local,285.32,284.55,285.32,285.32,1018,,,75,3.43,,85,overcast clouds,2023-03-23,20,0.337,0.0,0.0
1679605200,local,283.96,283.37,283.96,283.96,1019,,,87,3.14,,68,broken clouds,2023-03-23,21,0.472,0.0,0.0
1679608800,local,283.21,282.65,283.21,283.21,1020,,,91,2.69,,51,broken clouds,2023-03-23,22,0.0,0.532,0.0
1679612400,local,282.82,281.81,282.82,282.82,1020,,,93,2.19,,41,scattered clouds,2023-03-23,23,0.0,0.618,0.0
1679616000,local,282.66,281.53,282.66,282.66,1020,,,94,2.31,,30,scattered clouds,2023-03-24,0,0.0,0.604,0.0
1679619600,local,282.51,281.56,282.51,282.51,1020,,,95,2.05,,27,scattered clouds,2023-03-24,1,0.0,0.534,0.0
1679623200,local,282.41,281.61,282.41,282.41,1020,,,95,1.85,,45,scattered clouds,2023-03-24,2,0.0,0.462,0.0
1679626800,local,282.52,281.78,282.52,282.52,1020,,,95,1.8,,59,broken clouds,2023-03-24,3,0.0,0.331,0.0
1679630400,local,282.51,281.91,282.51,282.51,1020,,,95,1.65,,66,broken clouds,2023-03-24,4,0.0,0.248,0.0
1679634000,local,282.77,282.0,282.77,282.77,1020,,,95,1.88,,73,broken clouds,2023-03-24,5,0.0,0.245,0.0
1679637600,local,282.9,282.53,282.9,282.9,1020,,,95,1.48,,78,broken clouds,2023-03-24,6,0.0,0.243,0.0
1679641200,local,283.7,283.29,283.7,283.7,1021,,,95,1.2,,100,overcast clouds,2023-03-24,7,0.0,1.643,0.177
1679644800,local,285.9,285.5,285.9,285.9,1022,,,87,0.58,,100,overcast clouds,2023-03-24,8,0.031,0.0,0.314
1679648400,local,288.24,287.87,288.24,288.24,1022,,,79,1.12,,100,overcast clouds,2023-03-24,9,0.0,0.0,0.257
1679652000,local,290.92,290.58,290.92,290.92,1023,,,70,2.53,,100,overcast clouds,2023-03-24,10,0.0,0.0,0.257
1679655600,local,293.38,293.05,293.38,293.38,1022,,,61,3.71,,100,overcast clouds,2023-03-24,11,0.0,0.0,0.263
1679659200,local,294.87,294.48,294.87,294.87,1022,,,53,4.06,,100,overcast clouds,2023-03-24,12,0.0,0.0,0.268
1679662800,local,295.43,295.05,295.43,295.43,1022,,,51,4.7,,100,overcast clouds,2023-03-24,13,0.0,0.0,0.258
1679666400,local,295.8,295.37,295.8,295.8,1021,,,48,4.65,,100,overcast clouds,2023-03-24,14,0.514,0.0,0.428
1679670000,local,296.37,295.95,296.37,296.37,1021,,,46,4.56,,100,overcast clouds,2023-03-24,15,0.018,0.0,0.316
1679673600,local,295.85,295.43,295.85,295.85,1021,,,48,5.42,,100,overcast clouds,2023-03-24,16,0.009,0.0,0.316
1679677200,local,294.71,294.31,294.71,294.71,1021,,,53,5.78,,100,overcast clouds,2023-03-24,17,0.211,0.0,0.115
1679680800,local,292.94,292.62,292.94,292.94,1022,,,63,5.04,,99,overcast clouds,2023-03-24,18,0.309,0.0,0.008
1679684400,local,289.67,289.44,289.67,289.67,1022,,,79,4.05,,69,broken clouds,2023-03-24,19,0.37,0.0,0.0
1679688000,local,287.98,287.84,287.98,287.98,1023,,,89,3.45,,57,broken clouds,2023-03-24,20,0.471,0.0,0.0
1679691600,local,287.13,286.99,287.13,287.13,1024,,,92,3.21,,57,broken clouds,2023-03-24,21,0.535,0.0,0.0
1679695200,local,286.48,286.3,286.48,286.48,1024,,,93,3.0,,58,broken clouds,2023-03-24,22,0.0,0.531,0.0
1679698800,local,285.95,285.71,285.95,285.95,1024,,,93,2.56,,59,broken clouds,2023-03-24,23,0.0,0.54,0.0
1679702400,local,285.54,285.29,285.54,285.54,1024,,,94,2.52,,61,broken clouds,2023-03-25,0,0.0,0.532,0.0
1679706000,local,285.29,285.01,285.29,285.29,1023,,,94,2.59,,63,broken clouds,2023-03-25,1,0.0,0.534,0.0
1679709600,local,285.03,284.75,285.03,285.03,1023,,,95,2.45,,81,broken clouds,2023-03-25,2,0.0,0.505,0.0
1679713200,local,284.74,284.44,284.74,284.74,1023,,,95,2.65,,82,broken clouds,2023-03-25,3,0.0,0.377,0.0
1679716800,local,284.44,284.13,284.44,284.44,1023,,,96,2.54,,77,broken clouds,2023-03-25,4,0.0,0.266,0.0
1679720400,local,284.2,283.84,284.2,284.2,1023,,,95,2.33,,67,broken clouds,2023-03-25,5,0.0,0.242,0.0
1679724000,local,283.98,283.6,283.98,283.98,1023,,,95,2.32,,57,broken clouds,2023-03-25,6,0.0,0.279,0.004
1679727600,local,284.24,283.86,284.24,284.24,1024,,,94,1.99,,6,clear sky,2023-03-25,7,0.0,0.053,0.187
1679731200,local,286.89,286.46,286.89,286.89,1024,,,82,2.05,,5,clear sky,2023-03-25,8,0.0,0.0,0.244
1679734800,local,289.54,289.06,289.54,289.54,1024,,,70,2.56,,28,scattered clouds,2023-03-25,9,0.0,0.0,0.426
1679738400,local,292.11,291.52,292.11,292.11,1024,,,56,2.91,,27,scattered clouds,2023-03-25,10,0.507,0.0,0.662
1679742000,local,294.19,293.58,294.19,294.19,1023,,,47,2.76,,24,few clouds,2023-03-25,11,0.326,0.0,0.632
1679745600,local,295.96,295.37,295.96,295.96,1023,,,41,2.26,,20,few clouds,2023-03-25,12,0.541,0.0,0.454
1679749200,local,297.15,296.57,297.15,297.15,1022,,,37,2.27,,0,clear sky,2023-03-25,13,0.267,0.0,0.258
1679752800,local,297.95,297.43,297.95,297.95,1022,,,36,2.61,,0,clear sky,2023-03-25,14,0.59,0.0,0.232
1679756400,local,298.49,297.99,298.49,298.49,1021,,,35,3.42,,2,clear sky,2023-03-25,15,0.162,0.0,0.175
1679760000,local,298.06,297.55,298.06,298.06,1020,,,36,4.77,,14,few clouds,2023-03-25,16,0.854,0.0,0.074
1679763600,local,297.04,296.53,297.04,297.04,1020,,,40,5.5,,22,few clouds,2023-03-25,17,0.978,0.0,0.053
1679767200,local,294.28,293.75,294.28,294.28,1021,,,50,6.56,,23,few clouds,2023-03-25,18,0.565,0.0,0.001
1679770800,local,290.36,289.7,290.36,290.36,1023,,,60,6.16,,100,overcast clouds,2023-03-25,19,0.722,0.0,0.0
1679774400,local,288.27,287.69,288.27,288.27,1023,,,71,5.02,,100,overcast clouds,2023-03-25,20,1.995,0.0,0.0
1679778000,local,286.89,286.46,286.89,286.89,1024,,,82,4.07,,100,overcast clouds,2023-03-25,21,0.486,0.0,0.0
1679781600,local,285.86,285.54,285.86,285.86,1024,,,90,3.45,,100,overcast clouds,2023-03-25,22,0.0,0.397,0.0
1679785200,local,285.48,285.22,285.48,285.48,1024,,,94,3.19,,100,overcast clouds,2023-03-25,23,0.0,0.384,0.0
1679788800,local,285.01,284.73,285.01,285.01,1024,,,95,3.24,,100,overcast clouds,2023-03-26,0,0.0,0.384,0.0
1679792400,local,284.78,284.48,284.78,284.78,1024,,,95,3.12,,98,overcast clouds,2023-03-26,1,0.0,0.0,0.0
1679796000,local,284.63,284.34,284.63,284.63,1023,,,96,2.95,,99,overcast clouds,2023-03-26,2,0.0,0.419,0.0
1679799600,local,284.51,284.21,284.51,284.51,1023,,,96,2.74,,99,overcast clouds,2023-03-26,3,0.0,0.306,0.0
1679803200,local,284.31,283.99,284.31,284.31,1023,,,96,3.0,,99,overcast clouds,2023-03-26,4,0.0,0.254,0.0
1679806800,local,284.01,283.66,284.01,284.01,1023,,,96,3.1,,99,overcast clouds,2023-03-26,5,0.0,0.323,0.0
1679810400,local,283.62,283.2,283.62,283.62,1023,,,95,3.29,,98,overcast clouds,2023-03-26,6,0.0,0.247,0.0
1679814000,local,283.76,283.36,283.76,283.76,1024,,,95,3.29,,99,overcast clouds,2023-03-26,7,0.0,0.238,0.003
1679817600,local,286.04,285.55,286.04,286.04,1025,,,83,4.26,,97,overcast clouds,2023-03-26,8,0.152,0.0,0.096
1679821200,local,289.01,288.56,289.01,289.01,1024,,,73,4.91,,77,broken clouds,2023-03-26,9,0.0,0.0,0.302
1679824800,local,291.48,291.07,291.48,291.48,1024,,,65,5.17,,69,broken clouds,2023-03-26,10,0.0,0.0,0.403
1679828400,local,293.48,293.08,293.48,293.48,1024,,,58,5.41,,65,broken clouds,2023-03-26,11,0.0,0.0,0.353
1679832000,local,295.17,294.76,295.17,295.17,1023,,,51,5.69,,73,broken clouds,2023-03-26,12,0.067,0.0,0.807
1679835600,local,296.07,295.64,296.07,296.07,1023,,,47,5.79,,79,broken clouds,2023-03-26,13,0.09,0.0,0.726
1679839200,local,296.72,296.26,296.72,296.72,1022,,,43,5.9,,63,broken clouds,2023-03-26,14,0.0,0.0,0.319
1679842800,local,296.68,296.19,296.68,296.68,1021,,,42,5.86,,65,broken clouds,2023-03-26,15,0.018,0.0,0.608
1679846400,local,296.35,295.82,296.35,296.35,1021,,,42,5.93,,71,broken clouds,2023-03-26,16,0.0,0.0,0.281
1679850000,local,295.53,294.95,295.53,295.53,1021,,,43,6.05,,71,broken clouds,2023-03-26,17,0.116,0.0,0.356
1679853600,local,293.75,293.07,293.75,293.75,1022,,,46,5.33,,49,scattered clouds,2023-03-26,18,0.338,0.0,0.121
1679857200,local,289.82,288.9,289.82,289.82,1022,,,52,4.03,,98,overcast clouds,2023-03-26,19,0.647,0.0,0.008
1679860800,local,287.75,286.7,287.75,287.75,1022,,,55,3.64,,70,broken clouds,2023-03-26,20,0.94,0.0,0.0
1679864400,local,286.67,285.57,286.67,286.67,1023,,,57,3.43,,75,broken clouds,2023-03-26,21,0.6,0.0,0.0
1679868000,local,285.87,284.74,285.87,285.87,1023,,,59,3.77,,81,broken clouds,2023-03-26,22,0.0,0.48,0.0
1679871600,local,284.95,283.78,284.95,284.95,1023,,,61,3.39,,84,broken clouds,2023-03-26,23,0.0,0.532,0.0
1679875200,local,284.19,282.94,284.19,284.19,1023,,,61,3.2,,87,overcast clouds,2023-03-27,0,0.0,0.526,0.0
1679878800,local,283.78,282.44,283.78,283.78,1022,,,59,2.79,,100,overcast clouds,2023-03-27,1,0.0,0.527,0.0
1679882400,local,283.27,281.93,283.27,283.27,1022,,,61,2.98,,99,overcast clouds,2023-03-27,2,0.0,0.561,0.0
1679886000,local,283.16,281.78,283.16,283.16,1021,,,60,2.86,,100,overcast clouds,2023-03-27,3,0.0,0.313,0.0
1679889600,local,283.17,281.79,283.17,283.17,1021,,,60,2.76,,100,overcast clouds,2023-03-27,4,0.0,0.256,0.0
1679893200,local,283.36,281.95,283.36,283.36,1021,,,58,2.86,,100,overcast clouds,2023-03-27,5,0.0,0.246,0.0
1679896800,local,283.55,282.13,283.55,283.55,1021,,,57,2.56,,100,overcast clouds,2023-03-27,6,0.0,0.238,0.0
1679900400,local,284.16,282.75,284.16,284.16,1021,,,55,2.75,,100,overcast clouds,2023-03-27,7,0.0,1.572,0.004
1679904000,local,286.34,284.94,286.34,286.34,1021,,,47,2.54,,95,overcast clouds,2023-03-27,8,0.168,0.0,0.205
1679907600,local,289.73,288.41,289.73,289.73,1021,,,37,3.18,,96,overcast clouds,2023-03-27,9,0.0,0.0,0.248
1679911200,local,292.92,291.71,292.92,292.92,1021,,,29,3.44,,85,overcast clouds,2023-03-27,10,0.0,0.0,0.251
1679914800,local,295.26,294.15,295.26,295.26,1021,,,24,3.64,,85,overcast clouds,2023-03-27,11,0.0,0.0,0.383
1679918400,local,296.92,295.87,296.92,296.92,1021,,,20,3.32,,86,overcast clouds,2023-03-27,12,0.479,0.0,0.719
1679922000,local,298.29,297.36,298.29,298.29,1020,,,19,3.13,,45,scattered clouds,2023-03-27,13,0.0,0.0,0.255
1679925600,local,298.91,298.01,298.91,298.91,1019,,,18,2.91,,32,scattered clouds,2023-03-27,14,0.0,0.0,0.242
1679929200,local,299.13,299.13,299.13,299.13,1019,,,18,2.35,,23,few clouds,2023-03-27,15,0.0,0.0,0.24
1679932800,local,299.06,298.2,299.06,299.06,1018,,,19,2.15,,18,few clouds,2023-03-27,16,0.0,0.0,0.241
1679936400,local,298.4,297.53,298.4,298.4,1018,,,21,2.41,,14,few clouds,2023-03-27,17,0.0,0.0,0.252
1679940000,local,295.26,294.36,295.26,295.26,1019,,,32,2.58,,15,few clouds,2023-03-27,18,0.206,0.0,0.1
1679943600,local,290.63,289.37,290.63,290.63,1019,,,36,2.58,,2,clear sky,2023-03-27,19,0.551,0.0,0.014
1679947200,local,288.74,287.43,288.74,288.74,1020,,,41,2.57,,5,clear sky,2023-03-27,20,1.063,0.0,0.0
1679950800,local,287.71,286.4,287.71,287.71,1021,,,45,2.5,,6,clear sky,2023-03-27,21,0.941,0.0,0.0
1679954400,local,286.94,285.65,286.94,286.94,1021,,,49,2.34,,8,clear sky,2023-03-27,22,0.0,0.651,0.0
1679958000,local,286.31,285.01,286.31,286.31,1021,,,51,2.2,,10,clear sky,2023-03-27,23,0.0,0.517,0.0
1679961600,local,285.88,284.59,285.88,285.88,1021,,,53,2.06,,9,clear sky,2023-03-28,0,0.0,0.486,0.0
1679965200,local,285.35,284.04,285.35,285.35,1021,,,54,1.6,,15,few clouds,2023-03-28,1,0.0,0.496,0.0
1679968800,local,285.0,283.65,285.0,285.0,1021,,,54,1.53,,15,few clouds,2023-03-28,2,0.0,0.506,0.0
1679972400,local,284.62,283.23,284.62,284.62,1020,,,54,1.4,,24,few clouds,2023-03-28,3,0.0,0.331,0.0
1679976000,local,284.27,282.85,284.27,284.27,1020,,,54,1.27,,28,scattered clouds,2023-03-28,4,0.0,0.244,0.0
1679979600,local,284.02,282.57,284.02,284.02,1020,,,54,1.03,,31,scattered clouds,2023-03-28,5,0.0,0.229,0.0
1679983200,local,283.92,282.46,283.92,283.92,1020,,,54,0.86,,28,scattered clouds,2023-03-28,6,0.0,0.224,0.0
1679986800,local,285.14,283.78,285.14,285.14,1021,,,53,1.19,,44,scattered clouds,2023-03-28,7,0.0,1.705,0.004
1679990400,local,288.97,287.76,288.97,288.97,1021,,,44,1.78,,32,scattered clouds,2023-03-28,8,0.117,0.0,0.207
1679994000,local,292.14,291.14,292.14,292.14,1021,,,40,3.08,,34,scattered clouds,2023-03-28,9,0.31,0.0,0.394
1679997600,local,294.71,293.86,294.71,294.71,1022,,,36,3.51,,31,scattered clouds,2023-03-28,10,0.0,0.0,0.369
1680001200,local,296.85,296.14,296.85,296.85,1021,,,33,3.64,,30,scattered clouds,2023-03-28,11,0.0,0.0,0.397
1680004800,local,298.46,297.83,298.46,298.46,1021,,,30,3.89,,33,scattered clouds,2023-03-28,12,0.0,0.0,0.682
1680008400,local,299.5,299.5,299.5,299.5,1020,,,27,3.76,,48,scattered clouds,2023-03-28,13,0.0,0.0,0.366
1680012000,local,300.13,299.41,300.13,300.13,1020,,,26,3.73,,39,scattered clouds,2023-03-28,14,0.0,0.0,0.315
1680015600,local,300.24,299.48,300.24,300.24,1019,,,26,3.45,,51,broken clouds,2023-03-28,15,0.0,0.0,0.323
1680019200,local,299.75,299.75,299.75,299.75,1019,,,27,3.2,,63,broken clouds,2023-03-28,16,0.0,0.0,0.322
1680022800,local,298.74,298.16,298.74,298.74,1019,,,31,3.11,,70,broken clouds,2023-03-28,17,0.005,0.0,0.313
1680026400,local,295.52,294.86,295.52,295.52,1020,,,40,3.51,,67,broken clouds,2023-03-28,18,0.416,0.0,0.134
1680030000,local,291.79,290.88,291.79,291.79,1020,,,45,3.11,,100,overcast clouds,2023-03-28,19,0.864,0.0,0.023
1680033600,local,289.7,288.77,289.7,289.7,1021,,,52,2.27,,100,overcast clouds,2023-03-28,20,1.004,0.0,0.0
1680037200,local,288.39,287.48,288.39,288.39,1022,,,58,1.61,,100,overcast clouds,2023-03-28,21,0.678,0.0,0.0
1680040800,local,287.69,286.77,287.69,287.69,1022,,,60,1.01,,100,overcast clouds,2023-03-28,22,0.0,0.692,0.0
1680044400,local,287.17,286.22,287.17,287.17,1022,,,61,0.9,,100,overcast clouds,2023-03-28,23,0.0,0.579,0.0
1680048000,local,286.85,285.87,286.85,286.85,1022,,,61,0.92,,100,overcast clouds,2023-03-29,0,0.0,0.531,0.0
1680051600,local,286.69,285.69,286.69,286.69,1021,,,61,1.09,,100,overcast clouds,2023-03-29,1,0.0,0.256,0.0
1680055200,local,286.35,285.34,286.35,286.35,1021,,,62,1.05,,100,overcast clouds,2023-03-29,2,0.0,0.256,0.0
1680058800,local,285.93,284.88,285.93,285.93,1021,,,62,0.82,,100,overcast clouds,2023-03-29,3,0.0,0.25,0.0
1680062400,local,285.34,284.29,285.34,285.34,1021,,,64,0.89,,97,overcast clouds,2023-03-29,4,0.0,0.246,0.0
1680066000,local,285.01,283.95,285.01,285.01,1021,,,65,1.05,,95,overcast clouds,2023-03-29,5,0.0,0.244,0.0
1680069600,local,284.84,283.76,284.84,284.84,1021,,,65,0.73,,91,overcast clouds,2023-03-29,6,0.0,0.233,0.0
1680073200,local,286.29,285.23,286.29,286.29,1021,,,60,1.29,,54,broken clouds,2023-03-29,7,0.0,1.371,0.007
1680076800,local,289.61,288.62,289.61,289.61,1022,,,50,1.27,,43,scattered clouds,2023-03-29,8,0.334,0.0,0.12
1680080400,local,292.52,291.58,292.52,292.52,1022,,,41,2.61,,30,scattered clouds,2023-03-29,9,0.111,0.0,0.203
1680084000,local,295.09,294.25,295.09,295.09,1022,,,35,3.61,,25,scattered clouds,2023-03-29,10,1.425,0.0,0.554
1680087600,local,297.27,296.49,297.27,297.27,1022,,,29,4.03,,25,scattered clouds,2023-03-29,11,0.246,0.0,0.469
1680091200,local,298.67,297.9,298.67,298.67,1022,,,24,4.03,,19,few clouds,2023-03-29,12,0.0,0.0,0.458
1680094800,local,299.52,299.52,299.52,299.52,1021,,,23,3.82,,37,scattered clouds,2023-03-29,13,0.0,0.0,0.336
1680098400,local,300.03,299.25,300.03,300.03,1021,,,23,3.62,,53,broken clouds,2023-03-29,14,0.0,0.0,0.326
1680102000,local,300.11,299.33,300.11,300.11,1020,,,24,3.76,,55,broken clouds,2023-03-29,15,0.0,0.0,0.323
1680105600,local,299.81,299.81,299.81,299.81,1020,,,25,3.17,,66,broken clouds,2023-03-29,16,0.309,0.0,0.422
1680109200,local,298.91,298.3,298.91,298.91,1020,,,29,2.69,,73,broken clouds,2023-03-29,17,0.103,0.0,0.218
1680112800,local,295.59,294.99,295.59,295.59,1021,,,42,1.63,,77,broken clouds,2023-03-29,18,0.22,0.0,0.054
1680116400,local,291.67,290.94,291.67,291.67,1022,,,52,2.28,,100,overcast clouds,2023-03-29,19,0.314,0.0,0.0
1680120000,local,289.4,288.65,289.4,289.4,1024,,,60,3.5,,75,broken clouds,2023-03-29,20,0.424,0.0,0.0
1680123600,local,287.29,286.59,287.29,287.29,1025,,,70,2.93,,64,broken clouds,2023-03-29,21,0.454,0.0,0.0
1680127200,local,286.16,285.55,286.16,286.16,1025,,,78,2.38,,73,broken clouds,2023-03-29,22,0.0,0.553,0.0
1680130800,local,285.88,285.32,285.88,285.88,1025,,,81,1.95,,78,broken clouds,2023-03-29,23,0.0,0.544,0.0
1680134400,local,285.79,285.3,285.79,285.79,1025,,,84,1.77,,82,broken clouds,2023-03-30,0,0.0,0.433,0.0
1680138000,local,285.82,285.31,285.82,285.82,1025,,,83,2.15,,100,overcast clouds,2023-03-30,1,0.0,0.275,0.0
1680141600,local,285.67,285.12,285.67,285.67,1025,,,82,1.95,,100,overcast clouds,2023-03-30,2,0.0,0.254,0.0
1680145200,local,285.32,284.73,285.32,285.32,1025,,,82,1.94,,100,overcast clouds,2023-03-30,3,0.0,0.246,0.0
1680148800,local,284.71,284.14,284.71,284.71,1025,,,85,2.25,,85,overcast clouds,2023-03-30,4,0.0,0.234,0.0
1680152400,local,284.43,283.89,284.43,284.43,1025,,,87,2.04,,74,broken clouds,2023-03-30,5,0.0,0.291,0.0
1680156000,local,284.01,283.42,284.01,284.01,1025,,,87,1.29,,62,broken clouds,2023-03-30,6,0.0,0.239,0.0
1680159600,local,285.12,284.7,285.12,285.12,1026,,,89,1.51,,17,few clouds,2023-03-30,7,0.0,1.197,0.003
1680163200,local,288.23,287.83,288.23,288.23,1026,,,78,2.22,,38,scattered clouds,2023-03-30,8,1.026,0.0,0.105
1680166800,local,290.65,290.23,290.65,290.65,1026,,,68,2.13,,56,broken clouds,2023-03-30,9,0.047,0.0,0.239
1680170400,local,293.07,292.58,293.07,293.07,1026,,,56,1.73,,67,broken clouds,2023-03-30,10,0.0,0.0,0.186
1680174000,local,295.82,295.29,295.82,295.82,1027,,,44,3.37,,60,broken clouds,2023-03-30,11,0.0,0.0,0.253
1680177600,local,297.83,297.27,297.83,297.83,1026,,,35,3.19,,62,broken clouds,2023-03-30,12,0.0,0.0,0.242
1680181200,local,299.63,299.63,299.63,299.63,1025,,,28,3.98,,32,scattered clouds,2023-03-30,13,0.0,0.0,0.244
1680184800,local,300.56,299.61,300.56,300.56,1024,,,24,5.23,,52,broken clouds,2023-03-30,14,0.0,0.0,0.241
1680188400,local,300.65,299.58,300.65,300.65,1024,,,21,6.32,,43,scattered clouds,2023-03-30,15,0.0,0.0,0.239
1680192000,local,299.55,299.55,299.55,299.55,1024,,,20,7.35,,49,scattered clouds,2023-03-30,16,0.0,0.0,0.23
1680195600,local,297.77,296.89,297.77,297.77,1025,,,23,7.01,,49,scattered clouds,2023-03-30,17,0.053,0.0,0.197
1680199200,local,294.66,293.78,294.66,294.66,1026,,,35,6.15,,61,broken clouds,2023-03-30,18,0.656,0.0,0.09
1680202800,local,290.22,289.26,290.22,290.22,1027,,,49,4.26,,64,broken clouds,2023-03-30,19,1.304,0.0,0.001
1680206400,local,287.72,286.85,287.72,287.72,1027,,,62,2.4,,82,broken clouds,2023-03-30,20,0.997,0.0,0.0
1680210000,local,286.68,285.92,286.68,286.68,1028,,,70,3.1,,88,overcast clouds,2023-03-30,21,0.637,0.0,0.0
1680213600,local,285.9,285.21,285.9,285.9,1028,,,76,2.36,,91,overcast clouds,2023-03-30,22,0.0,0.605,0.0
1680217200,local,285.87,285.23,285.87,285.87,1028,,,78,2.52,,93,overcast clouds,2023-03-30,23,0.0,0.49,0.0
1680220800,local,285.1,284.49,285.1,285.1,1027,,,82,2.64,,94,overcast clouds,2023-03-31,0,0.0,0.835,0.0
1680224400,local,284.93,284.36,284.93,284.93,1027,,,84,2.22,,100,overcast clouds,2023-03-31,1,0.0,0.485,0.0
1680228000,local,284.52,283.96,284.52,284.52,1027,,,86,2.15,,100,overcast clouds,2023-03-31,2,0.0,0.474,0.0
1680231600,local,284.46,283.92,284.46,284.46,1027,,,87,2.51,,100,overcast clouds,2023-03-31,3,0.0,0.455,0.0
1680235200,local,284.23,283.74,284.23,284.23,1026,,,90,2.57,,100,overcast clouds,2023-03-31,4,0.0,0.278,0.0
1680238800,local,283.98,283.49,283.98,283.98,1026,,,91,2.54,,100,overcast clouds,2023-03-31,5,0.0,0.248,0.0
1680242400,local,284.14,283.7,284.14,284.14,1026,,,92,2.28,,100,overcast clouds,2023-03-31,6,0.0,0.244,0.0
1680246000,local,285.46,285.12,285.46,285.46,1027,,,91,2.2,,100,overcast clouds,2023-03-31,7,0.0,0.508,0.001
1680249600,local,288.07,287.78,288.07,288.07,1027,,,83,3.34,,100,overcast clouds,2023-03-31,8,0.57,0.0,0.055
1680253200,local,290.52,290.3,290.52,290.52,1027,,,76,3.68,,100,overcast clouds,2023-03-31,9,0.168,0.0,0.236
1680256800,local,292.07,291.9,292.07,292.07,1027,,,72,4.12,,100,overcast clouds,2023-03-31,10,0.659,0.0,0.376
1680260400,local,292.42,292.23,292.42,292.42,1027,,,70,4.13,,100,overcast clouds,2023-03-31,11,0.0,0.0,0.445
1680264000,local,292.69,292.48,292.69,292.69,1027,,,68,3.88,,100,overcast clouds,2023-03-31,12,0.022,0.0,0.414
1680267600,local,293.58,293.32,293.58,293.58,1026,,,63,4.3,,100,overcast clouds,2023-03-31,13,0.172,0.0,0.341
1680271200,local,294.55,294.29,294.55,294.55,1026,,,59,4.56,,100,overcast clouds,2023-03-31,14,0.027,0.0,0.392
1680274800,local,295.34,295.05,295.34,295.34,1025,,,55,4.89,,100,overcast clouds,2023-03-31,15,0.013,0.0,0.674
1680278400,local,295.94,295.61,295.94,295.94,1024,,,51,5.16,,100,overcast clouds,2023-03-31,16,0.074,0.0,0.615
1680282000,local,295.64,295.28,295.64,295.64,1024,,,51,5.68,,100,overcast clouds,2023-03-31,17,0.857,0.0,0.354
1680285600,local,293.72,293.43,293.72,293.72,1025,,,61,5.08,,100,overcast clouds,2023-03-31,18,1.431,0.0,0.141
1680289200,local,291.34,291.07,291.34,291.34,1025,,,71,4.72,,100,overcast clouds,2023-03-31,19,0.949,0.0,0.028
1680292800,local,289.26,289.09,289.26,289.26,1026,,,83,4.35,,100,overcast clouds,2023-03-31,20,0.557,0.0,0.0
1680296400,local,288.18,288.09,288.18,288.18,1027,,,90,4.71,,100,overcast clouds,2023-03-31,21,1.21,0.0,0.0
1680300000,local,287.44,287.38,287.44,287.44,1027,,,94,4.86,,100,overcast clouds,2023-03-31,22,0.0,0.392,0.0
1680303600,local,286.64,286.5,286.64,286.64,1027,,,94,4.18,,100,overcast clouds,2023-03-31,23,0.0,0.245,0.0
1680307200,local,285.84,285.54,285.84,285.84,1027,,,91,4.08,,100,overcast clouds,2023-04-01,0,0.0,0.244,0.0
1680310800,local,284.82,284.37,284.82,284.82,1027,,,89,4.08,,99,overcast clouds,2023-04-01,1,0.0,0.251,0.0
1680314400,local,284.0,283.44,284.0,284.0,1026,,,88,3.89,,79,broken clouds,2023-04-01,2,0.0,0.294,0.0
1680318000,local,283.45,282.81,283.45,283.45,1026,,,87,3.77,,62,broken clouds,2023-04-01,3,0.0,0.306,0.0
1680321600,local,283.11,281.09,283.11,283.11,1026,,,87,4.02,,69,broken clouds,2023-04-01,4,0.0,0.249,0.0
1680325200,local,282.74,280.92,282.74,282.74,1026,,,87,3.44,,75,broken clouds,2023-04-01,5,0.0,0.27,0.0
1680328800,local,282.49,280.63,282.49,282.49,1027,,,88,3.42,,79,broken clouds,2023-04-01,6,0.0,0.356,0.0
1680332400,local,283.17,282.34,283.17,283.17,1027,,,81,3.07,,20,few clouds,2023-04-01,7,0.0,0.236,0.001
1680336000,local,286.07,285.19,286.07,286.07,1027,,,68,4.21,,58,broken clouds,2023-04-01,8,0.22,0.0,0.026
